,0,1,2,3
2025,13:23:32,100,1.5,394.9
2029,13:23:36,100,1.5,395
2030,13:23:37,100,1.5,394.9
2031,13:23:38,100,1.5,394.9
2036,13:23:43,100,1.5,394.9
2037,13:23:44,100,1.5,394.9
2038,13:23:45,100,1.5,395.2
2039,13:23:46,100,1.5,395.3
2040,13:23:47,100,1.5,395.2
2041,13:23:48,100,1.5,395.1
2042,13:23:49,100,1.5,395.1
2043,13:23:50,100,1.5,395.1
2044,13:23:51,100,1.5,395
2045,13:23:52,100,1.5,395
2046,13:23:53,100,1.5,395
2047,13:23:54,100,1.5,394.9
2048,13:23:55,100,1.5,394.9
2049,13:23:56,100,1.5,394.9
2053,13:24:00,100,1.5,394.7
2055,13:24:02,100,1.5,394.7
2056,13:24:03,100,1.5,394.7
2059,13:24:06,100,1.5,394.9
2060,13:24:07,100,1.5,394.9
2061,13:24:08,100,1.5,394.9
2062,13:24:09,100,1.5,394.9
2063,13:24:10,100,1.5,394.9
2064,13:24:11,100,1.5,395
2065,13:24:12,100,1.5,394.9
2068,13:24:15,100,1.5,395
2069,13:24:16,100,1.5,395
2072,13:24:19,100,1.5,395
2074,13:24:21,100,1.5,395
2075,13:24:22,100,1.5,395.1
2076,13:24:23,100,1.5,395.2
2077,13:24:24,100,1.5,395.3
2078,13:24:25,100,1.5,395.4
2079,13:24:26,100,1.5,395.4
2087,13:24:34,100,1.5,395.8
2088,13:24:35,100,1.5,395.9
2089,13:24:36,100,1.5,395.9
2090,13:24:37,100,1.5,396
2091,13:24:38,100,1.5,396
2092,13:24:39,100,1.5,396.2
2093,13:24:40,100,1.5,396.2
2096,13:24:43,100,1.5,396.5
2097,13:24:44,100,1.5,396.6
2098,13:24:45,100,1.5,396.7
2099,13:24:46,100,1.5,396.8
2101,13:24:48,100,1.5,396.8
2103,13:24:50,100,1.5,397.1
2104,13:24:51,100,1.5,397
2105,13:24:52,100,1.5,397.1
2107,13:24:54,100,1.5,397.1
2108,13:24:55,100,1.5,397.2
2110,13:24:57,100,1.5,397.2
2111,13:24:58,100,1.5,397.2
2112,13:24:59,100,1.5,397.3
2113,13:25:00,100,1.5,397.3
2114,13:25:01,100,1.5,397.3
2115,13:25:02,100,1.5,397.3
2116,13:25:03,100,1.5,397.3
2117,13:25:04,100,1.5,397.2
2118,13:25:05,100,1.5,397.3
2119,13:25:06,100,1.5,397.3
2124,13:25:11,100,1.5,397.2
2125,13:25:12,100,1.5,397.2
2126,13:25:13,100,1.5,397.1
2127,13:25:14,100,1.5,397.2
2128,13:25:15,100,1.5,397.2
2129,13:25:16,100,1.5,397.1
2134,13:25:21,100,1.5,397.1
2142,13:25:29,100,1.5,397.1
2144,13:25:31,100,1.5,397
2145,13:25:32,100,1.5,397.1
2146,13:25:33,100,1.5,397
2148,13:25:35,100,1.5,397
2149,13:25:36,100,1.5,397
2150,13:25:37,100,1.5,397
2151,13:25:38,100,1.5,397
2152,13:25:39,100,1.5,397.1
2153,13:25:40,100,1.5,397
2154,13:25:41,100,1.5,397
2155,13:25:42,100,1.5,397
2157,13:25:44,100,1.5,397
2158,13:25:45,100,1.5,396.9
2159,13:25:46,100,1.5,396.9
2160,13:25:47,100,1.5,396.9
2161,13:25:48,100,1.5,396.9
2162,13:25:49,100,1.5,397
2163,13:25:50,100,1.5,397
2164,13:25:51,100,1.5,396.9
2165,13:25:52,100,1.5,396.9
2166,13:25:53,100,1.5,396.9
2167,13:25:54,100,1.5,397
2168,13:25:55,100,1.5,397.1
2169,13:25:56,100,1.5,397.4
2170,13:25:57,100,1.5,397.6
2173,13:26:00,100,1.5,397.5
2175,13:26:02,100,1.5,397.5
2178,13:26:05,100,1.5,397.5
2181,13:26:08,100,1.5,397.4
2182,13:26:09,100,1.5,397.4
2183,13:26:10,100,1.5,397.5
2184,13:26:11,100,1.5,397.6
2185,13:26:12,100,1.5,397.7
2186,13:26:13,100,1.5,397.6
2187,13:26:14,100,1.5,397.6
2188,13:26:15,100,1.5,397.6
2189,13:26:16,100,1.5,397.6
2190,13:26:17,100,1.5,397.5
